Timestamp|Replay Lag (microseconds)
2021-09-27 04:42:57.802679+00|20948998
2021-09-27 04:42:58.865321+00|22281154
2021-09-27 04:42:59.935276+00|23442798
2021-09-27 04:43:01.005506+00|24157909
2021-09-27 04:43:02.075395+00|25188937
2021-09-27 04:43:03.143671+00|25643893
2021-09-27 04:43:04.2201+00|27052779
2021-09-27 04:43:05.293012+00|28133476
2021-09-27 04:43:06.351322+00|29113068
2021-09-27 04:43:07.416239+00|30253442
2021-09-27 04:43:08.472957+00|31294169
2021-09-27 04:43:09.522054+00|31942888
2021-09-27 04:43:10.590555+00|33398310
2021-09-27 04:43:11.659699+00|34334234
2021-09-27 04:43:12.71681+00|35221676
2021-09-27 04:43:13.778673+00|35836951
2021-09-27 04:43:14.828751+00|36824537
2021-09-27 04:43:15.902617+00|38051919
2021-09-27 04:43:16.965639+00|38810002
2021-09-27 04:43:18.038717+00|39946528
2021-09-27 04:43:19.101505+00|41125413
2021-09-27 04:43:20.169568+00|41967500
2021-09-27 04:43:21.247531+00|42998742
2021-09-27 04:43:22.316798+00|43814925
2021-09-27 04:43:23.384085+00|44906366
2021-09-27 04:43:24.453886+00|46212910
2021-09-27 04:43:25.527277+00|47055298
2021-09-27 04:43:26.598962+00|47887571
2021-09-27 04:43:27.663448+00|49033903
2021-09-27 04:43:28.726784+00|49427121
2021-09-27 04:43:29.788159+00|51047552
2021-09-27 04:43:30.853565+00|51639060
2021-09-27 04:43:31.922442+00|52531680
2021-09-27 04:43:32.983826+00|53605661
2021-09-27 04:43:34.044293+00|54744341
2021-09-27 04:43:35.104949+00|55788158
2021-09-27 04:43:36.177293+00|56847388
2021-09-27 04:43:37.24125+00|58117478
2021-09-27 04:43:38.293237+00|59223165
2021-09-27 04:43:39.358796+00|59740542
2021-09-27 04:43:40.425614+00|743552
2021-09-27 04:43:41.505071+00|1890926
2021-09-27 04:43:42.572307+00|3193488
2021-09-27 04:43:43.62572+00|3193488
2021-09-27 04:43:44.698341+00|5299324
2021-09-27 04:43:45.766566+00|5871990
2021-09-27 04:43:46.836659+00|7336761
2021-09-27 04:43:47.90493+00|8380961
2021-09-27 04:43:48.976497+00|8473561
2021-09-27 04:43:50.035246+00|9686436
2021-09-27 04:43:51.098878+00|11230789
2021-09-27 04:43:52.163009+00|11939216
2021-09-27 04:43:53.230511+00|12834959
2021-09-27 04:43:54.29809+00|14084558
2021-09-27 04:43:55.355214+00|15328507
2021-09-27 04:43:56.42921+00|15608767
2021-09-27 04:43:57.481889+00|17350426
2021-09-27 04:43:58.544273+00|17569342
2021-09-27 04:43:59.619085+00|19368888
2021-09-27 04:44:00.685829+00|19943445
2021-09-27 04:44:01.75977+00|21163115
2021-09-27 04:44:02.812998+00|21751232
2021-09-27 04:44:03.878815+00|23437454
2021-09-27 04:44:04.952408+00|24402569
2021-09-27 04:44:06.01772+00|25158631
2021-09-27 04:44:07.089014+00|26407346
2021-09-27 04:44:08.143503+00|27237815
2021-09-27 04:44:09.210244+00|27237815
2021-09-27 04:44:10.283702+00|29386452
2021-09-27 04:44:11.350531+00|30255599
2021-09-27 04:44:12.433107+00|31055342
2021-09-27 04:44:13.497506+00|32298233
2021-09-27 04:44:14.558998+00|32706357
2021-09-27 04:44:15.629051+00|34304523
2021-09-27 04:44:16.712316+00|35160339
2021-09-27 04:44:17.796066+00|35980495
2021-09-27 04:44:18.858617+00|37211546
2021-09-27 04:44:19.927528+00|37807509
2021-09-27 04:44:20.995949+00|38964634
2021-09-27 04:44:22.060799+00|40196562
2021-09-27 04:44:23.118312+00|40876714
2021-09-27 04:44:24.184478+00|42011844
2021-09-27 04:44:25.246943+00|42700145
2021-09-27 04:44:26.312507+00|43714295
2021-09-27 04:44:27.369514+00|44683484
2021-09-27 04:44:28.427265+00|45738671
2021-09-27 04:44:29.497662+00|47206445
2021-09-27 04:44:30.563048+00|47705268
2021-09-27 04:44:31.627989+00|48929929
2021-09-27 04:44:32.701789+00|50068317
2021-09-27 04:44:33.768238+00|50813578
2021-09-27 04:44:34.834649+00|52207837
2021-09-27 04:44:35.905587+00|53076017
2021-09-27 04:44:36.979307+00|53076017
2021-09-27 04:44:38.050773+00|54341556
2021-09-27 04:44:39.109096+00|55699367
2021-09-27 04:44:40.178399+00|56726300
2021-09-27 04:44:41.256675+00|57459290
2021-09-27 04:44:42.323556+00|58731694
2021-09-27 04:44:43.38983+00|59607465
2021-09-27 04:44:44.446957+00|907495
2021-09-27 04:44:45.513417+00|2089696
2021-09-27 04:44:46.577488+00|2827578
2021-09-27 04:44:47.646531+00|3967883
2021-09-27 04:44:48.698189+00|4373543
2021-09-27 04:44:49.766203+00|5732844
2021-09-27 04:44:50.824457+00|6467147
2021-09-27 04:44:51.879758+00|7133198
2021-09-27 04:44:52.934989+00|7820745
2021-09-27 04:44:54.000523+00|9274893
2021-09-27 04:44:55.06422+00|10035080
2021-09-27 04:44:56.117476+00|11108066
2021-09-27 04:44:57.185302+00|12203505
2021-09-27 04:44:58.245886+00|12866330
2021-09-27 04:44:59.304977+00|14050848
2021-09-27 04:45:00.36997+00|14657801
2021-09-27 04:45:01.439937+00|16038395
2021-09-27 04:45:02.511385+00|16424207
2021-09-27 04:45:03.581939+00|17688813
2021-09-27 04:45:04.658259+00|18764013
2021-09-27 04:45:05.721207+00|19430801
2021-09-27 04:45:06.78561+00|20246936
2021-09-27 04:45:07.858481+00|21637880
2021-09-27 04:45:08.928876+00|21994612
2021-09-27 04:45:10.0049+00|23295329
2021-09-27 04:45:11.068813+00|24240169
2021-09-27 04:45:12.14021+00|25079234
2021-09-27 04:45:13.205269+00|26204123
2021-09-27 04:45:14.255442+00|27133224
2021-09-27 04:45:15.323019+00|28202105
2021-09-27 04:45:16.391413+00|28970968
2021-09-27 04:45:17.470708+00|29644920
2021-09-27 04:45:18.5367+00|29644920
2021-09-27 04:45:19.598558+00|31703090
2021-09-27 04:45:20.666534+00|32821220
2021-09-27 04:45:21.73291+00|33503935
2021-09-27 04:45:22.801371+00|34712278
2021-09-27 04:45:23.876745+00|35764029
2021-09-27 04:45:24.944301+00|36531072
2021-09-27 04:45:26.010168+00|37360022
2021-09-27 04:45:27.085461+00|38592534
2021-09-27 04:45:28.148326+00|39076143
2021-09-27 04:45:29.214397+00|40144659
2021-09-27 04:45:30.290805+00|41245761
2021-09-27 04:45:31.359184+00|41833825
2021-09-27 04:45:32.425499+00|42769542
2021-09-27 04:45:33.488043+00|44136038
2021-09-27 04:45:34.536452+00|44752004
2021-09-27 04:45:35.60812+00|45781814
2021-09-27 04:45:36.688503+00|46434675
2021-09-27 04:45:37.74059+00|47496079
2021-09-27 04:45:38.811148+00|48724159
2021-09-27 04:45:39.865695+00|49637689
2021-09-27 04:45:40.941474+00|50405235
2021-09-27 04:45:42.007537+00|51171622
2021-09-27 04:45:43.059524+00|52221748
2021-09-27 04:45:44.132438+00|53278604
2021-09-27 04:45:45.207951+00|54098900
2021-09-27 04:45:46.280102+00|54213552
2021-09-27 04:45:47.350755+00|56046858
2021-09-27 04:45:48.41343+00|56909983
2021-09-27 04:45:49.481069+00|57619701
2021-09-27 04:45:50.55081+00|58472613
2021-09-27 04:45:51.62109+00|59649449
2021-09-27 04:45:52.699709+00|228259
2021-09-27 04:45:53.770014+00|1017914
2021-09-27 04:45:54.838289+00|2127878
2021-09-27 04:45:55.899341+00|3060203
2021-09-27 04:45:56.962567+00|4098733
2021-09-27 04:45:58.025233+00|4698441
2021-09-27 04:45:59.096478+00|5796503
2021-09-27 04:46:00.170236+00|6747817
2021-09-27 04:46:01.24342+00|7499413
2021-09-27 04:46:02.309929+00|8441767
2021-09-27 04:46:03.379671+00|9542556
2021-09-27 04:46:04.4428+00|10232622
2021-09-27 04:46:05.501467+00|11796546
2021-09-27 04:46:06.56285+00|12624673
2021-09-27 04:46:07.627423+00|13454308
2021-09-27 04:46:08.695873+00|14051303
2021-09-27 04:46:09.76678+00|15280286
2021-09-27 04:46:10.841265+00|16087328
2021-09-27 04:46:11.914467+00|17003624
2021-09-27 04:46:12.985322+00|18007899
2021-09-27 04:46:14.070934+00|18798554
2021-09-27 04:46:15.143772+00|19540839
2021-09-27 04:46:16.210735+00|20328647
2021-09-27 04:46:17.272423+00|21124776
2021-09-27 04:46:18.346168+00|21945577
2021-09-27 04:46:19.421708+00|22830823
2021-09-27 04:46:20.487469+00|23635523
2021-09-27 04:46:21.56832+00|24504250
2021-09-27 04:46:22.63815+00|25385615
2021-09-27 04:46:23.712015+00|26071608
2021-09-27 04:46:24.787864+00|26758122
2021-09-27 04:46:25.859029+00|27445107
2021-09-27 04:46:26.925877+00|28164587
2021-09-27 04:46:27.988573+00|28851842
2021-09-27 04:46:29.040441+00|29948831
2021-09-27 04:46:30.112093+00|30635243
2021-09-27 04:46:31.183243+00|31355695
2021-09-27 04:46:32.260376+00|32064689
2021-09-27 04:46:33.336445+00|32883915
2021-09-27 04:46:34.406235+00|33711675
2021-09-27 04:46:35.482421+00|34548298
2021-09-27 04:46:36.557846+00|35283269
2021-09-27 04:46:37.635187+00|36010569
2021-09-27 04:46:38.706508+00|36827432
2021-09-27 04:46:39.775214+00|37674087
2021-09-27 04:46:40.84386+00|38474039
2021-09-27 04:46:41.896851+00|39395404
2021-09-27 04:46:42.967011+00|40460224
2021-09-27 04:46:44.037724+00|41304583
2021-09-27 04:46:45.112486+00|42183545
2021-09-27 04:46:46.18112+00|42944012
2021-09-27 04:46:47.247357+00|43733566
2021-09-27 04:46:48.319718+00|45000379
2021-09-27 04:46:49.385919+00|45913186
2021-09-27 04:46:50.458255+00|46676767
2021-09-27 04:46:51.513953+00|47325439
2021-09-27 04:46:52.577959+00|48040193
2021-09-27 04:46:53.646986+00|49502157
2021-09-27 04:46:54.713236+00|50247952
2021-09-27 04:46:55.782726+00|51006139
2021-09-27 04:46:56.846905+00|51761685
2021-09-27 04:46:57.92745+00|53078440
2021-09-27 04:46:58.997176+00|53731633
2021-09-27 04:47:00.058778+00|54428116
2021-09-27 04:47:01.129027+00|55104095
2021-09-27 04:47:02.204296+00|56562250
2021-09-27 04:47:03.273399+00|57417142
2021-09-27 04:47:04.327686+00|58070167
2021-09-27 04:47:05.398447+00|58905775
2021-09-27 04:47:06.469791+00|59687158
2021-09-27 04:47:07.521187+00|1078433
2021-09-27 04:47:08.598873+00|1728205
2021-09-27 04:47:09.651356+00|2445863
2021-09-27 04:47:10.731443+00|3819202
2021-09-27 04:47:11.794804+00|4777597
2021-09-27 04:47:12.8673+00|5509936
2021-09-27 04:47:13.929708+00|6233526
2021-09-27 04:47:15.008751+00|6884895
2021-09-27 04:47:16.077403+00|8372410
2021-09-27 04:47:17.151288+00|9221886
2021-09-27 04:47:18.218362+00|9798185
2021-09-27 04:47:19.29078+00|10523069
2021-09-27 04:47:20.357879+00|11235247
2021-09-27 04:47:21.433051+00|12742079
2021-09-27 04:47:22.50021+00|13548506
2021-09-27 04:47:23.569004+00|14370195
2021-09-27 04:47:24.63625+00|15100007
2021-09-27 04:47:25.704827+00|16497125
2021-09-27 04:47:26.777198+00|17148883
2021-09-27 04:47:27.839117+00|17892092
2021-09-27 04:47:28.914901+00|18503362
2021-09-27 04:47:29.981386+00|20079975
2021-09-27 04:47:31.047415+00|20892926
2021-09-27 04:47:32.11118+00|21772192
2021-09-27 04:47:33.17549+00|22442176
2021-09-27 04:47:34.227821+00|23571352
2021-09-27 04:47:35.296521+00|24328576
2021-09-27 04:47:36.366784+00|24928028
2021-09-27 04:47:37.431021+00|26145996
2021-09-27 04:47:38.509179+00|26897024
2021-09-27 04:47:39.578146+00|27688811
2021-09-27 04:47:40.656235+00|28445087
2021-09-27 04:47:41.726974+00|29872414
2021-09-27 04:47:42.791388+00|30557315
2021-09-27 04:47:43.864102+00|31091448
2021-09-27 04:47:44.925458+00|32472904
2021-09-27 04:47:45.990796+00|32959136
2021-09-27 04:47:47.061007+00|33907616
2021-09-27 04:47:48.133133+00|34618399
2021-09-27 04:47:49.20194+00|36017744
2021-09-27 04:47:50.277421+00|36676918
2021-09-27 04:47:51.341956+00|37897010
2021-09-27 04:47:52.409245+00|38744634
2021-09-27 04:47:53.477208+00|39445197
2021-09-27 04:47:54.535742+00|40219072
2021-09-27 04:47:55.604167+00|41003251
2021-09-27 04:47:56.669487+00|42345387
2021-09-27 04:47:57.72373+00|42870003
2021-09-27 04:47:58.791414+00|43600608
2021-09-27 04:47:59.86234+00|44953608
2021-09-27 04:48:00.922334+00|45631842
2021-09-27 04:48:01.993858+00|46253991
2021-09-27 04:48:03.065013+00|47550870
2021-09-27 04:48:04.137834+00|48420030
2021-09-27 04:48:05.206464+00|49058976
2021-09-27 04:48:06.277721+00|50313762
2021-09-27 04:48:07.348611+00|51146310
2021-09-27 04:48:08.408255+00|51742975
2021-09-27 04:48:09.482856+00|52988713
2021-09-27 04:48:10.55052+00|53952089
2021-09-27 04:48:11.622519+00|54588292
2021-09-27 04:48:12.694529+00|55434734
2021-09-27 04:48:13.768129+00|56238938
2021-09-27 04:48:14.82036+00|57473119
2021-09-27 04:48:15.886121+00|58374238
2021-09-27 04:48:16.948229+00|59147585
2021-09-27 04:48:18.018531+00|59761907
2021-09-27 04:48:19.088597+00|761905
2021-09-27 04:48:20.153793+00|1941388
2021-09-27 04:48:21.223053+00|2798983
2021-09-27 04:48:22.298115+00|3526701
2021-09-27 04:48:23.365474+00|4266114
2021-09-27 04:48:24.424388+00|5497679
2021-09-27 04:48:25.499092+00|6158766
2021-09-27 04:48:26.575351+00|7309370
2021-09-27 04:48:27.64342+00|8205353
2021-09-27 04:48:28.715244+00|9096452
2021-09-27 04:48:29.785036+00|9886784
2021-09-27 04:48:30.852853+00|10894658
2021-09-27 04:48:31.925964+00|11669775
2021-09-27 04:48:32.996408+00|12425149
2021-09-27 04:48:34.068166+00|13570979
2021-09-27 04:48:35.140677+00|14534957
2021-09-27 04:48:36.208496+00|15356845
2021-09-27 04:48:37.275446+00|15930669
2021-09-27 04:48:38.344293+00|16768748
2021-09-27 04:48:39.409194+00|17934654
2021-09-27 04:48:40.47909+00|18693035
2021-09-27 04:48:41.54959+00|19248042
2021-09-27 04:48:42.614794+00|20727048
2021-09-27 04:48:43.68874+00|21343452
2021-09-27 04:48:44.749577+00|22077901
2021-09-27 04:48:45.826939+00|23198052
2021-09-27 04:48:46.881741+00|23751575
2021-09-27 04:48:47.948431+00|24777668
2021-09-27 04:48:49.021726+00|26056335
2021-09-27 04:48:50.089064+00|26916857
2021-09-27 04:48:51.155174+00|27690468
2021-09-27 04:48:52.220864+00|28235731
2021-09-27 04:48:53.287596+00|29107645
2021-09-27 04:48:54.359102+00|30273061
2021-09-27 04:48:55.430768+00|31164846
2021-09-27 04:48:56.498149+00|32329175
2021-09-27 04:48:57.565941+00|32359947
2021-09-27 04:48:58.632221+00|34063716
2021-09-27 04:48:59.709159+00|34308796
2021-09-27 04:49:00.783009+00|35665920
2021-09-27 04:49:01.857081+00|36609309
2021-09-27 04:49:02.923799+00|37176844
2021-09-27 04:49:03.993579+00|38542367
2021-09-27 04:49:05.059554+00|39384062
2021-09-27 04:49:06.129656+00|40114300
2021-09-27 04:49:07.191664+00|41173389
2021-09-27 04:49:08.251828+00|41272524
2021-09-27 04:49:09.325262+00|42913633
2021-09-27 04:49:10.396233+00|43769495
2021-09-27 04:49:11.459788+00|44642936
2021-09-27 04:49:12.528259+00|45176149
2021-09-27 04:49:13.603203+00|46553828
2021-09-27 04:49:14.682742+00|47348767
2021-09-27 04:49:15.751049+00|47752308
2021-09-27 04:49:16.810515+00|49254141
2021-09-27 04:49:17.888043+00|49692615
2021-09-27 04:49:18.964971+00|50501959
2021-09-27 04:49:20.040873+00|51475447
2021-09-27 04:49:21.11083+00|52510219
2021-09-27 04:49:22.180591+00|53493423
2021-09-27 04:49:23.247028+00|54097102
2021-09-27 04:49:24.304825+00|55431826
2021-09-27 04:49:25.383412+00|55658952
2021-09-27 04:49:26.451671+00|56914884
2021-09-27 04:49:27.536276+00|57801406
2021-09-27 04:49:28.596848+00|58980007
2021-09-27 04:49:29.677218+00|59939001
2021-09-27 04:49:30.75074+00|529719
2021-09-27 04:49:31.823504+00|1706297
2021-09-27 04:49:32.893445+00|2376332
2021-09-27 04:49:33.963613+00|3480383
2021-09-27 04:49:35.036019+00|3988151
2021-09-27 04:49:36.104913+00|4765939
2021-09-27 04:49:37.173397+00|5221239
2021-09-27 04:49:38.244007+00|5673326
2021-09-27 04:49:39.312594+00|6269990
2021-09-27 04:49:40.389107+00|6794140
2021-09-27 04:49:41.457366+00|7149290
2021-09-27 04:49:42.54199+00|7739905
2021-09-27 04:49:43.622944+00|8139924
2021-09-27 04:49:44.688715+00|8789485
2021-09-27 04:49:45.753572+00|8789485
2021-09-27 04:49:46.828566+00|10412996
2021-09-27 04:49:47.89501+00|11459214
2021-09-27 04:49:48.965217+00|12182147
2021-09-27 04:49:50.042687+00|12732067
2021-09-27 04:49:51.120491+00|14371028
2021-09-27 04:49:52.196303+00|14858672
2021-09-27 04:49:53.254519+00|16238801
2021-09-27 04:49:54.331306+00|17246700
2021-09-27 04:49:55.4031+00|18345283
2021-09-27 04:49:56.468095+00|18664277
2021-09-27 04:49:57.542901+00|19549660
2021-09-27 04:49:58.617545+00|21094121
2021-09-27 04:49:59.684044+00|21874470
2021-09-27 04:50:00.757083+00|22607302
2021-09-27 04:50:01.833975+00|23930095
2021-09-27 04:50:02.900635+00|24936752
2021-09-27 04:50:03.977463+00|25616062
2021-09-27 04:50:05.0535+00|26611329
2021-09-27 04:50:06.123139+00|27462193
2021-09-27 04:50:07.192673+00|28234645
2021-09-27 04:50:08.270807+00|29455021
2021-09-27 04:50:09.328277+00|30252622
2021-09-27 04:50:10.393678+00|31129754
2021-09-27 04:50:11.460441+00|32076188
2021-09-27 04:50:12.521037+00|32767851
2021-09-27 04:50:13.582908+00|33904056
2021-09-27 04:50:14.647853+00|34767323
2021-09-27 04:50:15.719304+00|35629521
2021-09-27 04:50:16.782249+00|36243323
2021-09-27 04:50:17.846298+00|37061542
2021-09-27 04:50:18.918334+00|38322929
2021-09-27 04:50:19.98883+00|39179196
2021-09-27 04:50:21.070697+00|40068053
2021-09-27 04:50:22.140656+00|41042379
2021-09-27 04:50:23.20861+00|41994273
2021-09-27 04:50:24.2831+00|42844000
2021-09-27 04:50:25.34096+00|43702968
2021-09-27 04:50:26.399048+00|44551818
2021-09-27 04:50:27.474729+00|45496428
2021-09-27 04:50:28.543964+00|46341086
2021-09-27 04:50:29.613963+00|47230387
2021-09-27 04:50:30.679679+00|48179660
2021-09-27 04:50:31.746553+00|49035838
2021-09-27 04:50:32.808169+00|49947308
2021-09-27 04:50:33.863268+00|50751718
2021-09-27 04:50:34.939243+00|51770910
2021-09-27 04:50:35.996099+00|52714950
2021-09-27 04:50:37.067189+00|53536125
2021-09-27 04:50:38.144266+00|54377538
2021-09-27 04:50:39.207227+00|55295529
2021-09-27 04:50:40.280197+00|56022705
2021-09-27 04:50:41.360954+00|56706844
2021-09-27 04:50:42.433438+00|57637236
2021-09-27 04:50:43.511633+00|58369448
2021-09-27 04:50:44.585285+00|59124043
2021-09-27 04:50:45.653409+00|59905253
2021-09-27 04:50:46.719613+00|439896
2021-09-27 04:50:47.791743+00|1363038
2021-09-27 04:50:48.865442+00|2904398
2021-09-27 04:50:49.919188+00|3886384
2021-09-27 04:50:50.990696+00|4719160
2021-09-27 04:50:52.061189+00|5622508
2021-09-27 04:50:53.138206+00|6065742
2021-09-27 04:50:54.205258+00|7255066
2021-09-27 04:50:55.26718+00|8234534
2021-09-27 04:50:56.341061+00|9228991
2021-09-27 04:50:57.407962+00|10202043
2021-09-27 04:50:58.462702+00|11171399
2021-09-27 04:50:59.514546+00|12201836
2021-09-27 04:51:00.569433+00|13378213
2021-09-27 04:51:01.643149+00|14249184
2021-09-27 04:51:02.705036+00|15363220
2021-09-27 04:51:03.770282+00|16160216
2021-09-27 04:51:04.846697+00|17061094
2021-09-27 04:51:05.917522+00|18083056
2021-09-27 04:51:06.992973+00|19269486
2021-09-27 04:51:08.068579+00|20327449
2021-09-27 04:51:09.150926+00|21126739
2021-09-27 04:51:10.210594+00|22114284
2021-09-27 04:51:11.287048+00|23178418
2021-09-27 04:51:12.355133+00|24112803
2021-09-27 04:51:13.433586+00|25196848
2021-09-27 04:51:14.498892+00|26223289
2021-09-27 04:51:15.561702+00|26303881
2021-09-27 04:51:16.62985+00|28050645
2021-09-27 04:51:17.691792+00|29025359
2021-09-27 04:51:18.753229+00|29754730
2021-09-27 04:51:19.819613+00|30897790
2021-09-27 04:51:20.873859+00|31934310
2021-09-27 04:51:21.934004+00|32847313
2021-09-27 04:51:22.997891+00|33806314
2021-09-27 04:51:24.068198+00|33806314
2021-09-27 04:51:25.124969+00|35707706
2021-09-27 04:51:26.193243+00|36800953
2021-09-27 04:51:27.260545+00|37697402
2021-09-27 04:51:28.332176+00|38551949
2021-09-27 04:51:29.404864+00|39631393
2021-09-27 04:51:30.468929+00|40609183
2021-09-27 04:51:31.536118+00|41569016
2021-09-27 04:51:32.599977+00|41569016
2021-09-27 04:51:33.666302+00|42832490
2021-09-27 04:51:34.738377+00|44570754
2021-09-27 04:51:35.810842+00|45233570
2021-09-27 04:51:36.874576+00|46471280
2021-09-27 04:51:37.930144+00|47359921
2021-09-27 04:51:38.982066+00|48169582
2021-09-27 04:51:40.064348+00|49161434
2021-09-27 04:51:41.132644+00|49450174
2021-09-27 04:51:42.185209+00|50774792
2021-09-27 04:51:43.243194+00|51576832
2021-09-27 04:51:44.301123+00|52701771
2021-09-27 04:51:45.355316+00|53905767
2021-09-27 04:51:46.428929+00|54905695
2021-09-27 04:51:47.494309+00|55823819
2021-09-27 04:51:48.567296+00|56959806
2021-09-27 04:51:49.640683+00|57953927
2021-09-27 04:51:50.707154+00|58915582
2021-09-27 04:51:51.775385+00|59876869
2021-09-27 04:51:52.840076+00|856631
2021-09-27 04:51:53.905112+00|1870871
2021-09-27 04:51:54.976874+00|2696176
2021-09-27 04:51:56.062914+00|3877868
2021-09-27 04:51:57.141533+00|4717834
2021-09-27 04:51:58.221955+00|5634561
2021-09-27 04:51:59.279515+00|6755687
2021-09-27 04:52:00.333092+00|7769238
2021-09-27 04:52:01.387865+00|8714572
2021-09-27 04:52:02.44661+00|9644266
2021-09-27 04:52:03.508938+00|10148360
2021-09-27 04:52:04.56731+00|11115168
2021-09-27 04:52:05.633723+00|12275303
2021-09-27 04:52:06.692842+00|13582749
2021-09-27 04:52:07.759016+00|14519551
2021-09-27 04:52:08.822144+00|14879781
2021-09-27 04:52:09.895307+00|16470320
2021-09-27 04:52:10.949682+00|17480862
2021-09-27 04:52:12.022281+00|18339592
2021-09-27 04:52:13.093719+00|19413966
2021-09-27 04:52:14.164244+00|19756183
2021-09-27 04:52:15.233353+00|21170852
2021-09-27 04:52:16.305174+00|21663316
2021-09-27 04:52:17.371399+00|22580397
2021-09-27 04:52:18.446519+00|24097505
2021-09-27 04:52:19.518615+00|25099353
2021-09-27 04:52:20.589415+00|25707770
2021-09-27 04:52:21.657586+00|26839035
2021-09-27 04:52:22.732132+00|27797657
2021-09-27 04:52:23.806495+00|28475450
2021-09-27 04:52:24.881961+00|29261808
2021-09-27 04:52:25.949311+00|30565441
2021-09-27 04:52:27.01521+00|31550559
2021-09-27 04:52:28.082434+00|32023089
2021-09-27 04:52:29.155488+00|33303643
2021-09-27 04:52:30.214552+00|34212427
2021-09-27 04:52:31.292303+00|35181109
2021-09-27 04:52:32.352396+00|35992220
2021-09-27 04:52:33.421549+00|36832614
2021-09-27 04:52:34.486734+00|37224665
2021-09-27 04:52:35.551575+00|38836399
2021-09-27 04:52:36.611746+00|39479524
2021-09-27 04:52:37.680853+00|40696629
2021-09-27 04:52:38.74163+00|40886071
2021-09-27 04:52:39.814322+00|42566447
2021-09-27 04:52:40.883262+00|43531370
2021-09-27 04:52:41.954032+00|44351198
2021-09-27 04:52:43.019655+00|45352716
2021-09-27 04:52:44.085762+00|46186892
2021-09-27 04:52:45.138053+00|47155798
2021-09-27 04:52:46.209258+00|48000038
2021-09-27 04:52:47.28067+00|48961966
2021-09-27 04:52:48.35468+00|49712763
2021-09-27 04:52:49.424801+00|50925150
2021-09-27 04:52:50.492205+00|51628953
2021-09-27 04:52:51.552705+00|52704034
2021-09-27 04:52:52.619065+00|53544232
2021-09-27 04:52:53.671339+00|54233658
2021-09-27 04:52:54.724557+00|55356415
2021-09-27 04:52:55.791846+00|56143839
2021-09-27 04:52:56.867878+00|57279600
2021-09-27 04:52:57.923763+00|58147202
2021-09-27 04:52:58.986904+00|58969736
2021-09-27 04:53:00.052227+00|59726844
2021-09-27 04:53:01.124556+00|773793
2021-09-27 04:53:02.187744+00|1652661
2021-09-27 04:53:03.24705+00|2615649
2021-09-27 04:53:04.314219+00|3370085
2021-09-27 04:53:05.387277+00|4446210
2021-09-27 04:53:06.46333+00|5220628
2021-09-27 04:53:07.526752+00|6192551
2021-09-27 04:53:08.598484+00|7140131
2021-09-27 04:53:09.658423+00|7802115
2021-09-27 04:53:10.717745+00|8720863
2021-09-27 04:53:11.791359+00|9897772
2021-09-27 04:53:12.863862+00|10636396
2021-09-27 04:53:13.934897+00|11713705
2021-09-27 04:53:15.003189+00|12278933
2021-09-27 04:53:16.070262+00|13529218
2021-09-27 04:53:17.133168+00|14288752
2021-09-27 04:53:18.206807+00|15261976
2021-09-27 04:53:19.273974+00|15906112
2021-09-27 04:53:20.338481+00|16536896
2021-09-27 04:53:21.4112+00|17754124
2021-09-27 04:53:22.480293+00|18531301
2021-09-27 04:53:23.544993+00|19951999
2021-09-27 04:53:24.619313+00|20547458
2021-09-27 04:53:25.686341+00|21913459
2021-09-27 04:53:26.752986+00|22591489
2021-09-27 04:53:27.824902+00|23752954
2021-09-27 04:53:28.895822+00|24494201
2021-09-27 04:53:29.965584+00|25178728
2021-09-27 04:53:31.02826+00|25893002
2021-09-27 04:53:32.095925+00|27465842
2021-09-27 04:53:33.166227+00|28435310
2021-09-27 04:53:34.230302+00|29344626
2021-09-27 04:53:35.297875+00|29393165
2021-09-27 04:53:36.357102+00|31337808
2021-09-27 04:53:37.417756+00|32245706
2021-09-27 04:53:38.483224+00|33097882
2021-09-27 04:53:39.535751+00|34109065
2021-09-27 04:53:40.602158+00|35060253
2021-09-27 04:53:41.689061+00|35865033
2021-09-27 04:53:42.753545+00|36912480
2021-09-27 04:53:43.808867+00|37838399
2021-09-27 04:53:44.873423+00|38600020
2021-09-27 04:53:45.945511+00|39666660
2021-09-27 04:53:47.010776+00|40576722
2021-09-27 04:53:48.079347+00|41877204
2021-09-27 04:53:49.148803+00|42871756
2021-09-27 04:53:50.220897+00|43616649
2021-09-27 04:53:51.283579+00|44470461
2021-09-27 04:53:52.344801+00|45261679
2021-09-27 04:53:53.408027+00|46661674
2021-09-27 04:53:54.479626+00|47514750
2021-09-27 04:53:55.553587+00|48048929
2021-09-27 04:53:56.6252+00|49377723
2021-09-27 04:53:57.699242+00|50111425
2021-09-27 04:53:58.752401+00|50975527
2021-09-27 04:53:59.809548+00|51836328
2021-09-27 04:54:00.87392+00|52821014
2021-09-27 04:54:01.937184+00|53579303
2021-09-27 04:54:03.003341+00|55086728
2021-09-27 04:54:04.075828+00|55965849
2021-09-27 04:54:05.144726+00|56858078
2021-09-27 04:54:06.213867+00|57640487
2021-09-27 04:54:07.278071+00|58415776
2021-09-27 04:54:08.340998+00|59273044
2021-09-27 04:54:09.411333+00|669329
2021-09-27 04:54:10.481099+00|1698049
2021-09-27 04:54:11.551567+00|2130108
2021-09-27 04:54:12.625533+00|3585583
2021-09-27 04:54:13.692722+00|4485986
2021-09-27 04:54:14.769402+00|4981534
